image_id,prediction,confidence
test_00082,0,0.9775835275650024
test_00083,3,0.9010891318321228
test_00084,1,0.9724707007408142
test_00085,5,0.8077067136764526
test_00086,3,0.9414971470832825
test_00087,3,0.46023693680763245
test_00088,4,0.5158849358558655
test_00089,1,0.8912326693534851
test_00090,4,0.9534130096435547
test_00091,1,0.9508132338523865
test_00092,0,0.9860374331474304
test_00093,1,0.9500422477722168
test_00094,4,0.5065284967422485
test_00095,3,0.9923534989356995
test_00096,0,0.9680611491203308
test_00097,1,0.7967798113822937
test_00098,3,0.30902615189552307
test_00099,3,0.9946119785308838
test_00100,3,0.9900568127632141
test_00101,1,0.9828547239303589
test_00102,5,0.9899629950523376
test_00103,1,0.8117942810058594
test_00104,2,0.7279971241950989
test_00105,5,0.9962944388389587
test_00106,4,0.97805255651474
test_00107,0,0.9082359671592712
test_00108,2,0.8360838294029236
test_00109,4,0.9128793478012085
test_00110,3,0.6055130362510681
test_00111,2,0.7721486687660217
test_00112,1,0.6242745518684387
test_00113,3,0.9125237464904785
test_00114,5,0.6222133636474609
test_00115,1,0.7973254919052124
test_00116,1,0.9778311252593994
test_00117,2,0.920055091381073
test_00118,5,0.868980348110199
test_00119,5,0.760608434677124
test_00120,5,0.6546400785446167
test_00121,5,0.9928125739097595
test_00122,4,0.9253137707710266
test_00123,4,0.9137817621231079
test_00124,1,0.9666210412979126
test_00125,1,0.9786394834518433
test_00126,3,0.713672399520874
test_00127,4,0.9462572932243347
test_00128,3,0.9915354251861572
test_00129,1,0.9347479939460754
test_00130,3,0.6936224699020386
test_00131,4,0.9974130988121033
test_00132,4,0.4539262652397156
test_00133,3,0.9537557363510132
test_00134,3,0.7572935223579407
test_00135,5,0.7613872289657593
test_00136,5,0.996669590473175
test_00137,0,0.9950565099716187
test_00138,2,0.8701227307319641
test_00139,3,0.3611851632595062
test_00140,1,0.9608379006385803
test_00141,5,0.9968380928039551
test_00142,1,0.9910445213317871
test_00143,0,0.560856819152832
test_00144,2,0.9941638112068176
test_00145,0,0.9590164422988892
test_00146,3,0.6624863743782043
test_00147,0,0.9914062023162842
test_00148,2,0.8686338067054749
test_00149,0,0.7255926132202148
test_00150,2,0.8212024569511414
test_00151,3,0.9872797727584839
test_00152,1,0.9691221714019775
test_00153,0,0.7908806204795837
test_00154,0,0.9851014614105225
test_00155,5,0.41438567638397217
test_00156,3,0.9795010685920715
test_00157,2,0.8672019839286804
test_00158,2,0.738584578037262
test_00159,1,0.9824464321136475
test_00160,4,0.6217748522758484
test_00161,0,0.9253913760185242
test_00162,3,0.7598463296890259
test_00163,5,0.9474169611930847
test_00164,1,0.913926899433136
test_00165,3,0.9040384292602539
test_00166,5,0.9721945524215698
test_00167,4,0.6783403158187866
test_00168,2,0.5459929704666138
test_00169,1,0.9433607459068298
test_00170,0,0.5758247971534729
test_00171,1,0.9143400192260742
test_00172,3,0.9735548496246338
test_00173,2,0.6479511857032776
test_00174,4,0.9851059913635254
test_00175,4,0.9305002689361572
test_00176,2,0.994198203086853
test_00177,3,0.9726142287254333
test_00178,5,0.6320694088935852
test_00179,3,0.4911414086818695
test_00180,3,0.9703196287155151
test_00181,0,0.852864146232605
test_00182,3,0.8792998790740967
test_00183,3,0.5955785512924194
test_00184,4,0.8934921026229858
test_00185,5,0.9589759707450867
test_00186,1,0.8969951272010803
test_00187,0,0.39655354619026184
test_00188,4,0.8240252137184143
test_00189,3,0.9658348560333252
test_00190,3,0.8414372205734253
test_00191,0,0.881373941898346
test_00192,1,0.867339551448822
test_00193,2,0.5374366044998169
test_00194,4,0.6245076656341553
test_00195,5,0.9579142332077026
test_00196,1,0.986501157283783
test_00197,2,0.7364451885223389
test_00198,1,0.9758411049842834
test_00199,5,0.9992756247520447
test_00200,2,0.9457449316978455
test_00201,2,0.5611720681190491
test_00202,0,0.9518992304801941
test_00203,3,0.9867107272148132
test_00204,4,0.5663370490074158
test_00205,5,0.9148711562156677
test_00206,1,0.744398832321167
test_00207,2,0.8776821494102478
test_00208,3,0.5694453120231628
test_00209,1,0.8015102744102478
test_00210,0,0.9437267780303955
test_00211,5,0.9560876488685608
test_00212,1,0.7997856736183167
test_00213,0,0.6096113324165344
test_00214,0,0.9974908828735352
test_00215,1,0.9890781044960022
test_00216,5,0.7828259468078613
test_00217,5,0.9482101798057556
test_00218,5,0.9764031171798706
test_00219,0,0.8563487529754639
test_00220,5,0.5317599773406982
test_00221,5,0.5860984325408936
test_00222,5,0.6390599012374878
test_00223,1,0.97808837890625
test_00224,2,0.6832343339920044
test_00225,1,0.9720510244369507
test_00226,5,0.9963047504425049
test_00227,2,0.9793440699577332
test_00228,4,0.524360716342926
test_00229,5,0.7795383334159851
test_00230,0,0.9923592209815979
test_00231,5,0.9950554370880127
test_00232,4,0.5236527323722839
test_00233,3,0.9410459995269775
test_00234,3,0.8997951149940491
test_00235,1,0.9780628085136414
test_00236,2,0.7624879479408264
test_00237,1,0.939437747001648
test_00238,3,0.9880752563476562
test_00239,2,0.546280026435852
test_00240,5,0.7926432490348816
test_00241,2,0.8737449645996094
test_00242,0,0.9010561108589172
test_00243,3,0.9320903420448303
test_00244,5,0.5453864336013794
test_00245,1,0.9680674076080322
test_00246,4,0.9867941737174988
test_00247,4,0.9749187231063843
test_00248,2,0.9165391325950623
test_00249,2,0.9638708233833313
test_00250,2,0.9317277669906616
test_00251,5,0.9873701333999634
test_00252,5,0.9336366653442383
test_00253,2,0.5420383214950562
test_00254,3,0.9952120780944824
test_00255,0,0.508606493473053
test_00256,4,0.8074327707290649
test_00257,2,0.9375633597373962
test_00258,4,0.8996157050132751
test_00259,1,0.9496532082557678
test_00260,2,0.8835709691047668
test_00261,1,0.9673091173171997
test_00262,4,0.8125684261322021
test_00263,3,0.3691767454147339
test_00264,3,0.9947968125343323
test_00265,2,0.6381545066833496
test_00266,5,0.9991746544837952
test_00267,2,0.5511587858200073
test_00268,2,0.3916173577308655
test_00269,5,0.7208318710327148
test_00270,5,0.9619174599647522
test_00271,4,0.7374207377433777
test_00272,0,0.9916877150535583
test_00273,4,0.9860418438911438
test_00274,3,0.8959351778030396
test_00275,5,0.9235670566558838
test_00276,3,0.47490862011909485
test_00277,4,0.6817096471786499
test_00278,5,0.9377323985099792
test_00279,3,0.43480509519577026
test_00280,0,0.5466639399528503
test_00281,2,0.7829791307449341
test_00282,5,0.9316607117652893
test_00283,0,0.4873794913291931
test_00284,0,0.9136602282524109
test_00285,0,0.8679194450378418
test_00286,5,0.9454968571662903
test_00287,3,0.5340628027915955
test_00288,3,0.8571898341178894
test_00289,0,0.7450534701347351
test_00290,4,0.745153546333313
test_00291,1,0.9427262544631958
test_00292,1,0.9670987725257874
test_00293,0,0.6855051517486572
test_00294,1,0.9007277488708496
test_00295,4,0.5787778496742249
test_00296,2,0.871833086013794
test_00297,5,0.9535157084465027
test_00298,3,0.7366945147514343
test_00299,2,0.6228585839271545
test_00300,5,0.9932720065116882
test_00301,5,0.9953293800354004
test_00302,5,0.9922325611114502
test_00303,2,0.6464054584503174
test_00304,3,0.43354180455207825
test_00305,1,0.9500917196273804
test_00306,2,0.3206017315387726
test_00307,4,0.9303200840950012
test_00308,5,0.9474835395812988
test_00309,1,0.5140984058380127
test_00310,4,0.7712062001228333
test_00311,3,0.8264452815055847
test_00312,3,0.758775532245636
test_00313,5,0.9978358149528503
test_00314,0,0.43021735548973083
test_00315,1,0.9034985303878784
test_00316,4,0.7457011342048645
test_00317,5,0.7610195875167847
test_00318,2,0.3739440143108368
test_00319,4,0.8337825536727905
test_00320,5,0.9476804733276367
test_00321,5,0.47563737630844116
test_00322,2,0.6900650262832642
test_00323,2,0.6102087497711182
test_00324,3,0.65274578332901
test_00325,1,0.43010199069976807
test_00326,5,0.6329011917114258
test_00327,2,0.9434193968772888
test_00328,2,0.8927038908004761
test_00329,4,0.9544423222541809
test_00330,3,0.9609270691871643
test_00331,1,0.9757220149040222
test_00332,4,0.9473941922187805
test_00333,0,0.9928197264671326
test_00334,4,0.9907496571540833
test_00335,2,0.40526053309440613
test_00336,0,0.59516841173172
test_00337,1,0.9436618089675903
test_00338,5,0.7897906303405762
test_00339,4,0.5814124345779419
test_00340,4,0.8653099536895752
test_00341,4,0.9810230135917664
test_00342,2,0.9057334661483765
test_00343,2,0.9071536064147949
test_00344,2,0.9776225090026855
test_00345,5,0.9754186272621155
test_00346,3,0.9907922744750977
test_00347,0,0.5433585047721863
test_00348,3,0.9878392219543457
test_00349,4,0.6915407180786133
test_00350,5,0.9868599772453308
test_00351,2,0.42624741792678833
test_00352,4,0.8653645515441895
test_00353,2,0.5400323867797852
test_00354,5,0.9936356544494629
test_00355,5,0.9881303310394287
test_00356,1,0.9409392476081848
test_00357,0,0.945180356502533
test_00358,1,0.29834169149398804
test_00359,5,0.9595561623573303
test_00360,2,0.605339765548706
test_00361,0,0.5380748510360718
test_00362,3,0.6312418580055237
test_00363,1,0.8380607962608337
test_00364,1,0.7467812895774841
test_00365,3,0.9078381657600403
test_00366,5,0.9951397180557251
test_00367,5,0.9975898265838623
test_00368,4,0.5325819253921509
test_00369,0,0.9955322742462158
test_00370,4,0.7024999856948853
test_00371,0,0.9988237023353577
test_00372,0,0.9879328608512878
test_00373,0,0.8390341997146606
test_00374,3,0.7198017239570618
test_00375,3,0.9757970571517944
test_00376,3,0.9802128672599792
test_00377,1,0.9550592303276062
test_00378,1,0.8517388105392456
test_00379,3,0.9594944715499878
test_00380,3,0.9824318289756775
test_00381,2,0.7518506050109863
test_00382,2,0.818267285823822
test_00383,5,0.9829699993133545
test_00384,5,0.6187888979911804
test_00385,5,0.759526252746582
test_00386,0,0.7873388528823853
test_00387,4,0.9563741087913513
test_00388,0,0.9741001725196838
test_00389,0,0.9762417078018188
test_00390,3,0.6534139513969421
test_00391,0,0.7780171632766724
test_00392,0,0.9792956113815308
test_00393,0,0.5050684213638306
test_00394,2,0.6651691198348999
test_00395,5,0.4933956265449524
test_00396,5,0.9943102598190308
test_00397,5,0.681216835975647
test_00398,3,0.7935285568237305
test_00399,1,0.9503782987594604
test_00400,4,0.6337795853614807
test_00401,5,0.6060302257537842
test_00402,3,0.8968081474304199
test_00403,2,0.7661594748497009
test_00404,5,0.6467517614364624
test_00405,0,0.9934472441673279
test_00406,2,0.37058767676353455
test_00407,5,0.4120854437351227
test_00408,5,0.9928695559501648
test_00409,5,0.6127986311912537
test_00410,4,0.9622005820274353
test_00411,3,0.7306417226791382
test_00412,1,0.9772831797599792
test_00413,3,0.679110050201416
test_00414,4,0.9708636999130249
test_00415,4,0.9641062021255493
test_00416,5,0.994885265827179
test_00417,4,0.9666609168052673
test_00418,0,0.9917057752609253
test_00419,2,0.6792776584625244
test_00420,3,0.5655385255813599
test_00421,0,0.39146968722343445
test_00422,5,0.8750330805778503
test_00423,0,0.9765506386756897
test_00424,3,0.49944427609443665
test_00425,2,0.9312017560005188
test_00426,0,0.9859445095062256
test_00427,5,0.9969706535339355
test_00428,2,0.7420792579650879
test_00429,2,0.9796114563941956
test_00430,2,0.6584546566009521
test_00431,1,0.9717259407043457
test_00432,3,0.5713908076286316
test_00433,3,0.6240621209144592
test_00434,1,0.9779280424118042
test_00435,2,0.7488405108451843
test_00436,0,0.5090621709823608
test_00437,0,0.9428659677505493
test_00438,4,0.45802250504493713
test_00439,3,0.6922214031219482
test_00440,5,0.9930487871170044
test_00441,4,0.9034271836280823
test_00442,2,0.9923591017723083
test_00443,1,0.7251439690589905
test_00444,3,0.44844746589660645
test_00445,3,0.9461217522621155
test_00446,1,0.9192978143692017
test_00447,4,0.832205057144165
test_00448,5,0.9953314661979675
test_00449,4,0.979955792427063
test_00450,2,0.8876331448554993
test_00451,4,0.7950013875961304
test_00452,1,0.9688392877578735
test_00453,0,0.966866672039032
test_00454,0,0.8752322793006897
test_00455,3,0.9949348568916321
test_00456,4,0.9210882782936096
test_00457,2,0.46530526876449585
test_00458,4,0.9253369569778442
test_00459,4,0.7521631717681885
test_00460,5,0.974738359451294
test_00461,0,0.7015947103500366
test_00462,5,0.4810881018638611
test_00463,0,0.6811864376068115
test_00464,0,0.556420624256134
test_00465,0,0.9975141286849976
test_00466,5,0.9808856844902039
test_00467,5,0.4851636588573456
test_00468,4,0.778782308101654
test_00469,4,0.9227685928344727
test_00470,1,0.5093790292739868
test_00471,3,0.940497875213623
test_00472,3,0.9055875539779663
test_00473,0,0.7268236875534058
test_00474,5,0.9932977557182312
test_00475,4,0.9838551878929138
test_00476,1,0.9697157740592957
test_00477,3,0.9912274479866028
test_00478,4,0.909514844417572
test_00479,1,0.8032921552658081
test_00480,5,0.9534282684326172
test_00481,0,0.7980026006698608
test_00482,5,0.6672618389129639
test_00483,5,0.3593793213367462
test_00484,5,0.7736604809761047
test_00485,4,0.5258592963218689
test_00486,0,0.597219705581665
test_00487,4,0.8814095258712769
test_00488,1,0.9705876111984253
test_00489,4,0.8649143576622009
test_00490,5,0.9335023760795593
test_00491,4,0.6546008586883545
test_00492,0,0.5494831204414368
test_00493,3,0.858342707157135
test_00494,1,0.9886962175369263
test_00495,2,0.3981737494468689
test_00496,0,0.9988701939582825
test_00497,5,0.9985223412513733
test_00498,5,0.8424801826477051
test_00499,1,0.9731169939041138
test_00500,4,0.828866183757782
test_00501,3,0.986635148525238
test_00502,0,0.5889009833335876
test_00503,2,0.972274124622345
test_00504,1,0.9674772024154663
test_00505,0,0.4993782639503479
test_00506,2,0.9210538268089294
test_00507,3,0.6687131524085999
test_00508,3,0.8669291734695435
test_00509,0,0.9016664624214172
test_00510,1,0.9685614705085754
test_00511,4,0.9263674020767212
test_00512,1,0.8529905080795288
test_00513,5,0.9983112812042236
test_00514,1,0.9333885312080383
test_00515,5,0.9902551770210266
test_00516,3,0.409030944108963
test_00517,0,0.9888588190078735
test_00518,0,0.8759263157844543
test_00519,5,0.9602205753326416
test_00520,2,0.9118762612342834
test_00521,3,0.9965278506278992
test_00522,1,0.9068467617034912
test_00523,5,0.9631606340408325
test_00524,0,0.9942691326141357
test_00525,0,0.9940147995948792
test_00526,5,0.5001621842384338
test_00527,5,0.43085184693336487
test_00528,1,0.9482579231262207
test_00529,5,0.929980456829071
test_00530,5,0.46336767077445984
test_00531,4,0.7183319926261902
test_00532,4,0.6598659157752991
test_00533,5,0.9772473573684692
test_00534,2,0.9524301886558533
test_00535,3,0.7367565035820007
test_00536,4,0.8491343855857849
test_00537,1,0.9673140048980713
test_00538,4,0.5790700316429138
test_00539,0,0.391440749168396
test_00540,5,0.8958959579467773
test_00541,4,0.6741210222244263
test_00542,5,0.7768487930297852
test_00543,3,0.8158879280090332
test_00544,2,0.8076935410499573
test_00545,0,0.8797836899757385
test_00546,5,0.5764720439910889
test_00547,5,0.9849196672439575
test_00548,0,0.9851884841918945
test_00549,0,0.4176802337169647
test_00550,5,0.9120048880577087
test_00551,4,0.5363773107528687
test_00552,0,0.9674203395843506
test_00553,0,0.9271525144577026
test_00554,1,0.8708484768867493
test_00555,0,0.9970477223396301
test_00556,2,0.6233473420143127
test_00557,3,0.6613212823867798
test_00558,1,0.5094519853591919
test_00559,2,0.9855400919914246
test_00560,0,0.7306644916534424
test_00561,0,0.9815712571144104
test_00562,3,0.6907723546028137
test_00563,5,0.5815070867538452
test_00564,0,0.9408305287361145
test_00565,2,0.9682866334915161
test_00566,4,0.9121783375740051
test_00567,4,0.8819193840026855
test_00568,1,0.9713321328163147
test_00569,3,0.9029785990715027
test_00570,3,0.9965595602989197
test_00571,2,0.945045530796051
test_00572,2,0.9941217303276062
test_00573,5,0.8693221807479858
test_00574,1,0.8793826699256897
test_00575,4,0.9714940190315247
test_00576,5,0.9742059707641602
test_00577,5,0.7703243494033813
test_00578,2,0.5641869902610779
test_00579,0,0.6045429706573486
test_00580,4,0.8305254578590393
test_00581,5,0.99828040599823
test_00582,5,0.5677945613861084
test_00583,5,0.9131382703781128
test_00584,4,0.7697110176086426
test_00585,4,0.8070911169052124
test_00586,1,0.9864050149917603
test_00587,0,0.8452537059783936
test_00588,4,0.9698581695556641
test_00589,0,0.8639856576919556
test_00590,0,0.93873530626297
test_00591,1,0.974941611289978
test_00592,5,0.9992637038230896
test_00593,3,0.8119004964828491
test_00594,0,0.9651308059692383
test_00595,5,0.8709428310394287
test_00596,1,0.8524462580680847
test_00597,1,0.9562433958053589
test_00598,4,0.968485414981842
test_00599,1,0.955799400806427
test_00600,5,0.9883165955543518
test_00601,3,0.441677987575531
test_00602,0,0.9977912902832031
test_00603,4,0.9085240364074707
test_00604,1,0.7702842354774475
test_00605,0,0.9799148440361023
test_00606,1,0.5969452261924744
test_00607,2,0.961112916469574
test_00608,0,0.9957413673400879
test_00609,1,0.982858419418335
test_00610,0,0.9533495903015137
test_00611,3,0.7001228332519531
test_00612,2,0.9414872527122498
test_00613,0,0.997220516204834
test_00614,0,0.9775711894035339
test_00615,0,0.9336481094360352
test_00616,1,0.9475125074386597
test_00617,3,0.8631022572517395
test_00618,1,0.9573685526847839
test_00619,0,0.6075541377067566
test_00620,0,0.5134178400039673
test_00621,1,0.965244710445404
test_00622,4,0.5599101185798645
test_00623,0,0.8815253973007202
test_00624,1,0.9771062731742859
test_00625,5,0.8899703025817871
test_00626,3,0.9901330471038818
test_00627,5,0.9672580361366272
test_00628,3,0.5616215467453003
test_00629,1,0.9413297176361084
test_00630,0,0.9964966177940369
test_00631,2,0.6127583384513855
test_00632,3,0.9816921949386597
test_00633,5,0.7145971059799194
test_00634,2,0.9939467906951904
test_00635,1,0.9079790711402893
test_00636,3,0.9887893199920654
test_00637,5,0.9367748498916626
test_00638,2,0.9297574162483215
test_00639,2,0.571982204914093
test_00640,3,0.9904894828796387
test_00641,5,0.9968764781951904
test_00642,4,0.8192557692527771
test_00643,5,0.9923028945922852
test_00644,5,0.8019343018531799
test_00645,1,0.9758568406105042
test_00646,3,0.3520680367946625
test_00647,4,0.9545360803604126
test_00648,5,0.542171835899353
test_00649,1,0.9580606818199158
test_00650,4,0.9723852276802063
test_00651,2,0.6264181137084961
test_00652,4,0.639241099357605
test_00653,0,0.7132862210273743
test_00654,0,0.5874262452125549
test_00655,1,0.7308196425437927
test_00656,4,0.6651018261909485
test_00657,1,0.9590818881988525
test_00658,3,0.9228684306144714
test_00659,2,0.8067142963409424
test_00660,4,0.9249442219734192
test_00661,1,0.44631627202033997
test_00662,4,0.6262756586074829
test_00663,1,0.9921567440032959
test_00664,5,0.9008442759513855
test_00665,2,0.9969979524612427
test_00666,3,0.5422247648239136
test_00667,1,0.9594466686248779
test_00668,2,0.922174870967865
test_00669,5,0.8452975749969482
test_00670,3,0.31997525691986084
test_00671,2,0.991450846195221
test_00672,4,0.4755280613899231
test_00673,5,0.4918965995311737
test_00674,2,0.5329725742340088
test_00675,1,0.8510043025016785
test_00676,3,0.8721034526824951
test_00677,0,0.9936436414718628
test_00678,0,0.8553957939147949
test_00679,1,0.8852663636207581
test_00680,4,0.7874739766120911
test_00681,3,0.9167948961257935
test_00682,4,0.9818088412284851
test_00683,5,0.6342740654945374
test_00684,4,0.9432942271232605
test_00685,1,0.9703394770622253
test_00686,3,0.9943885207176208
test_00687,1,0.9247658252716064
test_00688,1,0.95954829454422
test_00689,1,0.5016223192214966
test_00690,0,0.83951336145401
test_00691,4,0.9003431797027588
test_00692,5,0.9143818616867065
test_00693,2,0.59894198179245
test_00694,0,0.6550830006599426
test_00695,3,0.7916082739830017
test_00696,4,0.7701973915100098
test_00697,5,0.6651521921157837
test_00698,3,0.9910284876823425
test_00699,3,0.9117798209190369
test_00700,5,0.9647851586341858
test_00701,1,0.9435609579086304
test_00702,2,0.9432161450386047
test_00703,3,0.9895758628845215
test_00704,1,0.8750806450843811
test_00705,4,0.9852316379547119
test_00706,0,0.6287359595298767
test_00707,4,0.5068691372871399
test_00708,2,0.9873633980751038
test_00709,2,0.9063266515731812
test_00710,2,0.909860372543335
test_00711,5,0.9971482157707214
test_00712,1,0.9153217673301697
test_00713,4,0.6799384951591492
test_00714,0,0.9671131372451782
test_00715,0,0.6172235608100891
test_00716,2,0.7980173826217651
test_00717,0,0.3709731996059418
test_00718,5,0.9907776117324829
test_00719,4,0.934317409992218
test_00720,1,0.7575684785842896
test_00721,2,0.9424940347671509
test_00722,3,0.9772331118583679
test_00723,3,0.9745124578475952
test_00724,2,0.6643118262290955
test_00725,4,0.4940873980522156
test_00726,0,0.7284270524978638
test_00727,3,0.9980818033218384
test_00728,3,0.42909008264541626
test_00729,3,0.6288909912109375
test_00730,1,0.7933738827705383
test_00731,3,0.9770358204841614
test_00732,5,0.9218771457672119
test_00733,1,0.9252747893333435
test_00734,1,0.9718736410140991
test_00735,5,0.9684380888938904
test_00736,1,0.98775315284729
test_00737,2,0.6028417944908142
test_00738,2,0.6047059893608093
test_00739,4,0.6134068965911865
test_00740,1,0.9415292739868164
test_00741,0,0.9986284971237183
test_00742,4,0.5339938998222351
test_00743,5,0.8778508901596069
test_00744,4,0.9888899326324463
test_00745,2,0.8436881899833679
test_00746,5,0.9902503490447998
test_00747,2,0.5973659157752991
test_00748,1,0.8466542363166809
test_00749,4,0.947943925857544
test_00750,2,0.5165190696716309
test_00751,0,0.9914235472679138
test_00752,4,0.8534197211265564
test_00753,5,0.7300801277160645
test_00754,1,0.976389467716217
test_00755,2,0.5552765727043152
test_00756,4,0.8988861441612244
test_00757,2,0.9857472777366638
test_00758,3,0.8332950472831726
test_00759,0,0.6339412331581116
test_00760,2,0.8071442246437073
test_00761,4,0.749951183795929
test_00762,1,0.9302667379379272
test_00763,0,0.625610888004303
test_00764,0,0.9962221384048462
test_00765,1,0.7759247422218323
test_00766,2,0.497342586517334
test_00767,1,0.9386417269706726
test_00768,4,0.9717686176300049
test_00769,5,0.8271799683570862
test_00770,3,0.9022555351257324
test_00771,4,0.9610015153884888
test_00772,2,0.5383113026618958
test_00773,2,0.5571553707122803
test_00774,0,0.7272624969482422
test_00775,0,0.3831826150417328
test_00776,1,0.49687325954437256
test_00777,2,0.84846431016922
test_00778,3,0.957859218120575
test_00779,5,0.9907050728797913
test_00780,0,0.9238477945327759
test_00781,3,0.5280000567436218
test_00782,4,0.3467482924461365
test_00783,5,0.6467428803443909
test_00784,3,0.7574484944343567
test_00785,1,0.9434539079666138
test_00786,4,0.9952102303504944
test_00787,2,0.9629015922546387
test_00788,3,0.9869652986526489
test_00789,3,0.9909969568252563
test_00790,5,0.8152236938476562
test_00791,5,0.8677527904510498
test_00792,1,0.9685395359992981
test_00793,0,0.9958400726318359
test_00794,1,0.6486377716064453
test_00795,3,0.6378836631774902
test_00796,4,0.5184072256088257
test_00797,0,0.4421016275882721
test_00798,1,0.4521610140800476
test_00799,4,0.6834113597869873
test_00800,0,0.6489546298980713
test_00801,2,0.9490478038787842
test_00802,3,0.9774496555328369
test_00803,2,0.8297351002693176
test_00804,3,0.7803906798362732
test_00805,1,0.5968836545944214
test_00806,5,0.6757599711418152
test_00807,2,0.9918246865272522
test_00808,4,0.9641757607460022
test_00809,5,0.6289459466934204
test_00810,0,0.9888074994087219
test_00811,2,0.9784915447235107
test_00812,5,0.9181767702102661
test_00813,0,0.8619102835655212
test_00814,4,0.7349550724029541
test_00815,2,0.7088493704795837
test_00816,3,0.5450841784477234
test_00817,0,0.5451704859733582
test_00818,2,0.576522946357727
test_00819,3,0.6098861694335938
test_00820,2,0.962841272354126
test_00821,4,0.5190426707267761
test_00822,5,0.9595764875411987
test_00823,4,0.5165226459503174
test_00824,0,0.9739952087402344
test_00825,3,0.9612168669700623
test_00826,0,0.9630638957023621
test_00827,5,0.9998086094856262
test_00828,3,0.8988945484161377
test_00829,3,0.663638710975647
test_00830,2,0.9048677086830139
test_00831,0,0.6093806028366089
test_00832,0,0.9673017263412476
test_00833,0,0.7167711853981018
test_00834,5,0.8441476821899414
test_00835,5,0.814842164516449
test_00836,2,0.9433162808418274
test_00837,3,0.8180696964263916
test_00838,4,0.5688191652297974
test_00839,2,0.8932651877403259
test_00840,0,0.98442542552948
test_00841,2,0.9330570101737976
test_00842,0,0.998581051826477
test_00843,1,0.8883516788482666
test_00844,5,0.6738176941871643
test_00845,4,0.4864875376224518
test_00846,0,0.8134230375289917
test_00847,0,0.9531222581863403
test_00848,4,0.5794070363044739
test_00849,5,0.867551863193512
test_00850,5,0.7678857445716858
test_00851,3,0.9865552186965942
test_00852,4,0.6537065505981445
test_00853,0,0.6938205361366272
test_00854,1,0.43522724509239197
test_00855,2,0.8779568076133728
test_00856,3,0.6169266104698181
test_00857,5,0.8021789789199829
test_00858,5,0.9941588640213013
test_00859,1,0.9834835529327393
test_00860,3,0.7651274800300598
test_00861,1,0.9534335732460022
test_00862,2,0.7198517322540283
test_00863,1,0.978972315788269
test_00864,1,0.4815768897533417
test_00865,1,0.9934796094894409
test_00866,4,0.9484367370605469
test_00867,1,0.9640605449676514
test_00868,2,0.6659906506538391
test_00869,0,0.978413462638855
test_00870,3,0.9234352707862854
test_00871,2,0.9298252463340759
test_00872,3,0.9211695790290833
test_00873,0,0.3646238148212433
test_00874,1,0.9503558874130249
test_00875,2,0.8309557437896729
test_00876,4,0.5289086699485779
test_00877,0,0.966598629951477
test_00878,0,0.9428655505180359
test_00879,2,0.9079893827438354
